id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
12193,en,Four Christmases,11.176,26/11/2008,5.8,822,"['Comedy', 'Romance', 'Drama']","Brad and Kate have made something of an art form out of avoiding their families during the holidays, but this year their foolproof plan is about go bust -- big time. Stuck at the city airport after all departing flights are canceled, the couple is embarrassed to see their ruse exposed to the world by an overzealous television reporter. Now, Brad and Kate are left with precious little choice other than to swallow their pride and suffer the rounds.",163733697,88,"His father, her mother, his mother and her father all in one day."
129139,en,The To Do List,9.888,24/07/2013,5.8,832,"['Comedy', 'Romance']","Feeling pressured to become more sexually experienced before she goes to college, Brandy Klark makes a list of things to accomplish before hitting campus in the fall.",3566225,104,She's going from straight A's to getting her first F.
15159,en,The Pink Panther 2,14.681,6/02/2009,5.8,854,"['Comedy', 'Mystery']","When legendary treasures from around the world are stolen, including the priceless Pink Panther Diamond, Chief Inspector Dreyfus is forced to assign Inspector Clouseau to a team of international detectives and experts charged with catching the thief and retrieving the stolen artifacts.",75871032,92,Inspect the unexpected.
12118,en,Police Academy 3: Back in Training,21.295,20/03/1986,5.8,880,"['Comedy', 'Crime']","When police funding is cut, the Governor announces he must close one of the academies. To make it fair, the two police academies must compete against each other to stay in operation. Mauser persuades two officers in Lassard's academy to better his odds, but things don't quite turn out as expected...",107600000,84,Run for cover!
270010,en,A Hologram for the King,15.336,22/04/2016,5.8,894,"['Comedy', 'Drama']","Alan Clay, a struggling American businessman, travels to Saudi Arabia to sell a new technology to the King, only to be challenged by endless Middle Eastern bureaucracy, a perpetually absent monarch, and a suspicious growth on his back.",4212494,97,How far will you go? To find yourself.
9932,en,Analyze That,13.469,6/12/2002,5.8,938,"['Comedy', 'Crime']","The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",55003135,96,Back in therapy
463053,en,Ibiza,15.82,25/05/2018,5.8,1049,"['Comedy', 'Romance']",She could do the responsible thing. Or she could go to Ibiza with her best friends to chase down a hot DJ. Easy choice.,0,94,Best friends tripping
86828,en,Absolutely Anything,28.887,26/06/2015,5.8,1054,"['Comedy', 'Science Fiction']",Eccentric aliens give a man the power to do anything he wants to determine if Earth is worth saving.,6303792,85,Great power. Total irresponsibility.
72207,en,The Five-Year Engagement,21.472,27/04/2012,5.8,1077,"['Comedy', 'Romance']","Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle.",54169363,124,A comedy about the journey between popping the question and tying the knot.
323676,en,The Boss,18.992,7/04/2016,5.8,1109,['Comedy'],"A titan of industry is sent to prison after she's caught for insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",78636257,91,Watch your assets
11565,en,Big Momma's House 2,22.94,26/01/2006,5.8,1242,"['Comedy', 'Crime']","FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper class kids in order to spy on their computer hacked dad.",138259062,99,The momma of all comedies is back.
107811,en,21 & Over,22.289,1/03/2013,5.8,1267,['Comedy'],"Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",48065672,93,Finally.
6877,en,Failure to Launch,13.444,10/03/2006,5.8,1290,['Comedy'],"Tripp, an attractive man in his thirties, is still living with his parents Al and Sue. Tripp's best friends Demo and Ace are also still living in their parents' homes and seem proud of it. Al and Sue are not happy, however, and are fascinated when friends whose adult son has recently moved away from home reveal they hired an expert to arrange the matter and couldn't be happier with the result.",128406887,97,"To leave the nest, some men just need a little push."
77953,en,The Campaign,12.306,9/08/2012,5.8,1360,['Comedy'],Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,104907746,85,May The Best Loser Win.
11806,en,Beethoven,16.323,3/04/1992,5.8,1579,"['Comedy', 'Family']","The Newton family live in their comfortable home, but there seems to something missing. This ""hole"" is filled by a small puppy, who walks into their home and their lives. Beethoven, as he is named, grows into a giant of a dog... a St Bernard. Doctor Varnick, the local vet has a secret and horrible sideline, which requires lots of dogs for experiments. Beethoven is on the bad doctor's list.",147214049,87,The head of the family is the one with the tail.
2022,en,Mr. Deeds,23.132,28/06/2002,5.8,1717,"['Comedy', 'Romance']","When Longfellow Deeds, a small-town pizzeria owner and poet, inherits $40 billion from his deceased uncle, he quickly begins rolling in a different kind of dough. Moving to the big city, Deeds finds himself besieged by opportunists all gunning for their piece of the pie. Babe, a television tabloid reporter, poses as an innocent small-town girl to do an exposÃ© on Deeds.",171269535,96,"Small town kid, big time right hook."
11011,en,RiÂ¢hie RiÂ¢h,22.544,19/12/1994,5.8,1722,"['Comedy', 'Family']","Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",38087756,95,An adventure so big... even the world's richest kid can't afford to miss it!
89492,en,This Is 40,18.942,20/12/2012,5.8,1746,['Comedy'],"Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart.",88058786,134,The sort-of sequel to 'Knocked Up'
9384,en,Starsky & Hutch,20.933,5/03/2004,5.8,1753,"['Comedy', 'Crime']","Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman.",170268750,101,They're the man.
271718,en,Trainwreck,41.785,17/07/2015,5.8,2212,"['Comedy', 'Romance']","Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",140795793,125,We All Know One.
109431,en,Identity Thief,32.936,7/02/2013,5.8,2812,"['Comedy', 'Crime']","When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman.",173965010,111,She's having the time of his life
4248,en,Scary Movie 2,92.5,4/07/2001,5.8,3506,['Comedy'],"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",141220678,83,No More Mercy. No More Shame. No More Sequels - Honest! - We Lied.
6477,en,Alvin and the Chipmunks,48.737,13/12/2007,5.8,3515,"['Comedy', 'Family', 'Fantasy', 'Animation']","A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",361366633,92,The Original Entourage
325133,en,Neighbors 2: Sorority Rising,39.03,4/05/2016,5.8,3736,['Comedy'],A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.,108758521,92,New neighbors.
253344,en,Some Kind of Beautiful,12.603,16/07/2015,5.7,478,['Comedy'],"By day, Richard Haig is a successful and well-respected English professor at renowned Trinity College in Cambridge.  By night, Richard indulges his own romantic fantasies with a steady stream of beautiful undergraduates.  But Richard has grown tired of the  game and is looking for something more meaningful and lasting.  So when Kate, Richardâ€™s tanned, athletic, 25-year-old American girlfriend tells him that she is pregnant, Richard is thrilled.  He looks forward to having a family of his own,  being a father his children could be proud of, not some sex-fueled bobcat.  There is only one problem.  Richardâ€™s not in love with Kate.  Richard is in love with Kateâ€™s sister, Olivia. He had been in love with her ever since he first saw her.",0,99,Every good love story has three sides.
16337,en,The Texas Chainsaw Massacre 2,21.749,22/08/1986,5.7,539,"['Comedy', 'Horror']","Chainsaw-wielding maniac Leatherface is up to his cannibalistic ways once again, along with the rest of his twisted clan, including the equally disturbed Chop-Top. This time, the masked killer has set his sights on pretty disc jockey Vanita ""Stretch"" Brock, who teams up with Texas lawman Lefty Enright to battle the psychopath and his family deep within their lair, a macabre abandoned amusement park.",8025872,101,After a decade of silence... The buzzz is back!
9622,en,Beverly Hills Ninja,11.055,17/01/1997,5.7,567,"['Comedy', 'Action']","Haru, an orphaned American who washes ashore in Japan and is mistaken for the great White Ninja of legend. Raised among the finest Ninjas, Haru grows strong and big - very big. With the grace of all Three Stooges rolled into one body, Haru is an embarrassment to his clan. But when a beautiful blonde pleads for his help, Haru is given one dangerous, disastrously funny chance to prove himself.",0,88,He puts the Mortal back in Kombat.
11888,en,Snow Dogs,13.906,18/01/2002,5.7,575,"['Comedy', 'Family', 'Adventure']","When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",81000000,99,Get ready for mush hour!
11467,en,America's Sweethearts,11.109,17/07/2001,5.7,640,"['Comedy', 'Romance']","In the midst of a nasty public breakup of married movie stars, a studio publicist scrambles to put a cap on the escalating situation as the couple's latest film has found it's only print kidnapped by the director.",138191428,102,Hollywood's hottest couple just split up. It'll take more than special effects to reunite them.
8849,en,Alfie,10.993,22/10/2004,5.7,648,"['Comedy', 'Drama', 'Romance']","In Manhattan, the British limousine driver Alfie is surrounded by beautiful women, having one night stands with all of them and without any sort of commitment. His best friends are his colleague Marlon and his girl-friend Lonette. Alfie has a brief affair with Lonette, and the consequences force Alfie to reflect on his lifestyle.",35060882,103,Meet a man who never met a woman he didn't love.
41515,en,Yogi Bear,21.117,17/12/2010,5.7,672,"['Comedy', 'Family', 'Animation', 'Adventure']","A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo, and Ranger Smith.",203509374,80,Please do not feed the bears.
2122,en,The Whole Ten Yards,19.104,7/04/2004,5.7,708,"['Comedy', 'Thriller', 'Crime']","Jimmy ""The Tulip"" Tudeski now spends his days compulsively cleaning his house and perfecting his culinary skills with his wife, Jill, a purported assassin who has yet to pull off a clean hit. Suddenly, an uninvited and unwelcome connection to their past unexpectedly shows up on Jimmy and Jill's doorstep; it's Oz, and he's begging them to help him rescue his wife, Cynthia.",26155781,98,"They missed each other. This time, their aim is better."
2959,en,License to Wed,7.781,4/07/2007,5.7,718,['Comedy'],"Newly engaged, Ben and Sadie can't wait to start their life together and live happily ever after. However Sadie's family church's Reverend Frank won't bless their union until they pass his patented, ""foolproof"" marriage prep course consisting of outrageous classes, outlandish homework assignments and some outright invasion of privacy.",69307224,91,First came love... then came Reverend Frank.
8457,en,Drillbit Taylor,13.304,4/02/2008,5.7,785,['Comedy'],"Three kids hire a low-budget bodyguard to protect them from the playground bully, not realising he is just a homeless beggar and petty thief looking for some easy cash.",0,102,You get what you pay for
57157,en,Young Adult,21.611,11/11/2011,5.7,956,"['Comedy', 'Drama']","A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family.",22939027,94,Everyone gets old. Not everyone grows up.
9890,en,The Stepford Wives,17.025,10/06/2004,5.7,1022,"['Comedy', 'Science Fiction', 'Horror', 'Thriller']","What does it take to become a Stepford wife, a woman perfect beyond belief? Ask the Stepford husbands, who've created this high-tech, terrifying little town.",102000000,93,The wives of Stepford have a secret.
12090,en,Just Married,13.969,9/01/2003,5.7,1052,"['Comedy', 'Romance']","Tom Leezak and Sarah McNerney fall in love and plan to get married, despite opposition from Sarah's uptight, rich family. When they do get married, and get a chance to prove Sarah's family wrong, they go on a European honeymoon and run into disaster after disaster. They have to decide whether the honeymoon from hell and a few pre-marital mistakes are worth throwing away their love and marriage.",101564935,95,Welcome to the honeymoon from hell.
9038,en,The Heartbreak Kid,12.589,5/10/2007,5.7,1254,"['Comedy', 'Romance']","Eddie, the 40-year-old confirmed bachelor finally says ""I do"" to the beautiful and sexy Lila. But during their honeymoon in Mexico, the woman of his dreams turns out to be a total nightmare, and the guy who could never pull the trigger realizes heâ€™s jumped the gun.",127766650,116,He waited all his life to get married. Too bad he didn't wait another week.
139038,en,A Haunted House,62.753,11/01/2013,5.7,1342,"['Comedy', 'Horror']","Malcolm and Kisha move into their dream home, but soon learn a demon also resides there. When Kisha becomes possessed, Malcolm - determined to keep his sex life on track - turns to a priest, a psychic, and a team of ghost-busters for help in this spoof of all the ""found-footage/documentary style"" films released in recent years.",60141683,86,This $*%! ain't paranormal.
87428,en,That's My Boy,54.801,14/06/2012,5.7,1357,"['Comedy', 'Drama']","While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's 18th birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding.",58058367,116,The story of a childâ€¦ and his son.
11397,en,Not Another Teen Movie,34.639,7/12/2001,5.7,1494,['Comedy'],"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movies of the 1980s and '90s.",66468332,89,They served you Breakfast. They gave you Pie. Now weâ€™re gonna stuff your face.
55301,en,Alvin and the Chipmunks: Chipwrecked,44.731,14/12/2011,5.7,1666,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']","Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",342695435,87,This holiday it's gonna get squeaky.
23398,en,Alvin and the Chipmunks: The Squeakquel,50.451,21/12/2009,5.7,2254,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']","Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",443140005,88,The Boys are back in town... and they have competition.
3050,en,Doctor Dolittle,17.588,26/06/1998,5.7,2415,"['Comedy', 'Family', 'Fantasy']","A successful physician and devoted family man, John Dolittle seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",294456605,85,He doesn't just talk to the animals!
10661,en,You Don't Mess with the Zohan,33.644,5/06/2008,5.7,2887,"['Comedy', 'Action']",An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist. Zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an Arab cab driver -- to make his dreams come true.,204313400,113,Lather. Rinse. Save the world.
11811,en,Leprechaun,40.603,8/01/1993,5.6,517,"['Comedy', 'Horror', 'Thriller']","A horrific Leprechaun goes on a rampage after his precious bag of gold coins is stolen. He uses all of his magical destructive powers to trick, terrorize and kill anyone who is unlucky enough to hinder his relentless search. In a frantic attempt to survive the wrath of the Leprechaun, Tori and her friends scramble to find the only weapon known to kill this Irish monster...a four-leaf clover.",8556940,92,Your luck just ran out.
13260,en,Semi-Pro,8.558,28/02/2008,5.6,580,['Comedy'],"Jackie Moon is the owner, promoter, coach, and star player of the Flint Michigan Tropics of the American Basketball Association (ABA). In 1976 before the ABA collapses, the National Basketball Association (NBA) plans to merge with the best teams of the ABA at the end of the season. Only the top four teams will make the move and the worst teams will fold. The Tropics are the worst team in the league and if they want to make it to the NBA, Jackie Moon must rally his team and start winning. The only problem is the fact that Jackie Moon is not really the coach and star basketball player he thinks he is. To keep his team from oblivion and leave his mark in the city, Jackie Moon must inspire his team to win fourth place in the playoffs.",33472850,91,Putting the funk into the dunk.
49012,en,Arthur,18.8,8/04/2011,5.6,582,"['Comedy', 'Romance']",A drunken playboy stands to lose a wealthy inheritance when he falls for a woman that his family doesn't like.,45735397,110,Meet the world's only loveable billionaire.
399131,en,Dude,12.11,20/04/2018,5.6,690,['Comedy'],Four best friends negotiate loss and major life changes during the last two weeks of high school.,0,90,Growing up. Moving on. Lighting up.
345914,en,The House,17.576,29/06/2017,5.6,730,['Comedy'],"When Scott and Kate Johansenâ€™s daughter gets into the college of her dreams itâ€™s cause for celebration. That is, until Scott and Kate learn that the scholarship they were counting on didnâ€™t come through, and theyâ€™re now on the hook for tuition they canâ€™t begin to afford. With the help of their friend and neighbor Frank also in need of a major payday they decide to open an illegal casino in his suburban house, risking everything together on a Vegas-style bacchanal where money flows, inhibitions are checked at the door, and all bets are off.",0,88,"If you can't beat the house, be... The House"
346671,en,Little Evil,10.208,8/08/2017,5.6,740,"['Comedy', 'Horror']","Gary, who has just married Samantha, the woman of his dreams, discovers that her six-year-old son may be the Antichrist.",0,94,Samantha is his dream. Lucas is his nightmare.
2800,en,Rumor Has It...,8.279,22/12/2005,5.6,899,['Comedy'],"Sarah Huttinger's return home with her fiance convinces her that the sedate, proper, country-club lifestyle of her family isn't for her â€“ and that maybe the Huttinger family isn't even hers â€“ as she uncovers secrets that suggest the Huttingers are neither sedate nor proper.",88933562,97,Based on a true rumor
1819,en,"You, Me and Dupree",16.21,13/07/2006,5.6,1072,"['Comedy', 'Romance']","After standing in as best man for his longtime friend Carl Petersen, Randy Dupree loses his job, becomes a barfly and attaches himself to the newlywed couple almost permanently -- as their houseguest. But the longer Dupree camps out on their couch, the closer he gets to Carl's bride, Molly, leaving the frustrated groom wondering when his pal will be moving out.",130431368,108,Two's company. Dupree's a crowd.
10327,en,"Legally Blonde 2: Red, White & Blonde",27.679,2/07/2003,5.6,1151,['Comedy'],"After Elle Woods, the eternally perky, fashionably adventurous, famously blonde Harvard Law grad gets fired by her law firm because of her opposition to animal testing, she takes her fight to Washington. As an aide for Congresswoman Victoria Rudd, she pushes for a bill to ban testing once and for all, but it's her building's doorman who advises her on how to get her way on the Hill.",124914842,95,Bigger. Bolder. Blonder.
18480,en,BrÃ¼no,9.308,8/07/2009,5.6,1293,['Comedy'],Flamboyantly gay Austrian television reporter Bruno stirs up trouble with unsuspecting guests and large crowds through brutally frank interviews and painfully hilarious public displays of homosexuality.,0,83,Borat was so 2006
38778,en,Dinner for Schmucks,20.873,30/07/2010,5.6,1379,['Comedy'],"Rising executive Tim Conrad works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.",86387857,114,Takes One To Know One.
8277,en,American Pie Presents: Beta House,54.425,10/12/2007,5.6,1484,['Comedy'],"Erik, Ryan, and Cooze start college and pledge the Beta House fraternity, presided over by none other than legendary Dwight Stifler. But chaos ensues when a fraternity of geeks threatens to stop the debauchery and the Betas have to make a stand for their right to party.",18610260,85,The most outrageous slice of pie!
48988,en,Hall Pass,36.06,25/02/2011,5.6,1540,"['Comedy', 'Romance']","When best buds Rick and Fred begin to show signs of restlessness at home, their wives take a bold approach to revitalize their marriages, they grant the guys a 'hall pass'â€”one week of freedom to do whatever they want. At first, it seems like a dream come true, but they quickly discover that their expectations of the single lifeâ€”and themselvesâ€”are completely and hilariously out of sync with reality.",86157237,105,One week. No rules.
384682,en,Office Christmas Party,22.282,25/11/2016,5.6,1639,['Comedy'],"When Carol Vanstone, CEO of the technology company Zenotek, expresses her intention to close the Chicago branch, run by her brother Clay, he and his co-workers organize a Christmas party in an effort to impress a potential client and save their jobs. But the party gets out of controlâ€¦",114501299,105,Party like your job depends on it
9757,en,Norbit,38.656,8/02/2007,5.6,1730,['Comedy'],"A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her.",159313561,102,Have You Ever Made A Really Big Mistake?
11451,en,Herbie Fully Loaded,26.155,22/06/2005,5.6,1822,"['Comedy', 'Family', 'Adventure', 'Fantasy', 'Romance']","Maggie Peyton, the new owner of Number 53 - the free-wheelin' Volkswagen bug with a mind of its own - puts the car through its paces on the road to becoming a NASCAR competitor.",66002004,100,Start your engines...
9574,en,Flubber,11.863,26/11/1997,5.6,1840,"['Comedy', 'Family', 'Science Fiction']","Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",177977226,93,Catch it if you can!
39451,en,Little Fockers,39.136,21/12/2010,5.6,2623,"['Comedy', 'Romance']","It has taken 10 years, two little Fockers with wife Pam and countless hurdles for Greg to finally get in with his tightly wound father-in-law, Jack. After the cash-strapped dad takes a job moonlighting for a drug company, Jack's suspicions about his favorite male nurse come roaring back. When Greg and Pam's entire clan descends for the twins' birthday party, Greg must prove to the skeptical Jack that he's fully capable as the man of the house.",310650585,98,"Kids bring everyone closer, right?"
52449,en,Bad Teacher,23.626,16/05/2011,5.6,3889,['Comedy'],"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancÃ© dumps her.",216197492,92,She doesn't give an F.
17047,en,Agent Cody Banks 2: Destination London,12.426,12/03/2004,5.5,488,"['Comedy', 'Action', 'Adventure', 'Family']","With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.",28818995,100,Adventure is an attitude.
22949,en,Old Dogs,27.903,24/11/2009,5.5,555,"['Comedy', 'Family']","Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract, Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes, although he's up tight and clueless. With Charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account?",96753696,88,Sit. Stay. Play Dad.
11132,en,Confessions of a Teenage Drama Queen,12.057,17/02/2004,5.5,718,['Comedy'],"When the teenager Mary Elizabeth Steppe, a.k.a. Lola, moves with her mother and two younger twin sisters from New York to the suburb of Dellwood, New Jersey, she has the feeling that her cultural and entertaining world ended. While in school, the displaced Lola becomes close friend of the unpopular Ella, who is also a great fan of the her favorite rock band Sidarthur. However, the most popular girl in the school, Carla Santini, disputes the lead role in an adaptation of Pygmalion with Lola and also the leadership of their mates. When the last concert of Sidarthur is sold-out, Lola plans with Ella to travel to New York and buy the tickets from scalpers. However, the girls get into trouble while helping the lead singer and Lola's idol Stu Wolf, changing their lives forever.",29331068,89,She's making a scene over everything.
9879,en,Striptease,13.727,28/06/1996,5.5,799,"['Comedy', 'Crime', 'Drama']","Bounced from her job, Erin Grant needs money if she's to have any chance of winning back custody of her child. But, eventually, she must confront the naked truth: to take on the system, she'll have to take it all off. Erin strips to conquer, but she faces unintended circumstances when a hound dog of a Congressman zeroes in on her and sharpens the shady tools at his fingertips, including blackmail and murder.",113309743,115,Some People Get Into Trouble No Matter What They WEAR.
10587,en,Police Academy 4: Citizens on Patrol,19.139,2/04/1987,5.5,842,"['Comedy', 'Crime']","A new batch of recruits arrives at Police Academy, this time a group of civilian volunteers who have joined Commandant Lassard's new Citizens on Patrol program. Although the community relations project has strong governmental support, a disgusted Captain Harris is determined to see it fail.",76800000,88,"On land, on sea, or in the air, no place is safe from them!"
6519,en,The Dukes of Hazzard,13.803,5/08/2005,5.5,865,"['Comedy', 'Adventure', 'Action']","Cousins, Bo and Luke Duke, with the help of their eye-catching cousin, Daisy and moonshine-running Uncle Jesse, try and save the family farm from being destroyed by Hazzard County's corrupt commissioner, Boss Hogg. Their efforts constantly find the 'Duke Boys' eluding authorities in 'The General Lee', their 1969 orange Dodge Charger that keeps them one step ahead of the dimwitted antics of the small southern town's Sheriff, Roscoe P. Coltrane.",110803676,104,Cousins. Outlaws. Thrillbillies.
354287,en,War Machine,9.893,26/05/2017,5.5,878,"['Comedy', 'Drama', 'War']",A rock star general bent on winning the â€œimpossibleâ€ war in Afghanistan takes us inside the complex machinery of modern war. Inspired by the true story of General Stanley McChrystal.,0,122,We're gonna liberate the sh** out of you.
50647,en,Wanderlust,19.648,23/02/2012,5.5,990,"['Comedy', 'Romance']","Rattled by sudden unemployment, a Manhattan couple surveys alternative living options, ultimately deciding to experiment with living on a rural commune where free love rules.",24159934,98,Leave your baggage behind
10481,en,102 Dalmatians,13.07,7/10/2000,5.5,1060,"['Comedy', 'Family']","Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth - a parrot who thinks he's a Rottweiler - teams up with Oddball - an un-marked Dalmatian puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil.",183611771,100,Meet Two Unlikely Heroes With A Bone To Pick.
9531,en,Superman III,18.265,17/06/1983,5.5,1271,"['Comedy', 'Science Fiction', 'Action', 'Adventure']","Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.",75850624,125,If the world's most powerful computer can control even Superman...no one on earth is safe.
8859,en,"Dude, Where's My Car?",15.584,15/12/2000,5.5,1378,"['Comedy', 'Science Fiction']",Two stoners wake up after a night of partying and cannot remember where they parked their car.,73180723,83,"After a night they can't remember, comes a day they'll never forget."
19899,en,Couples Retreat,66.014,19/09/2009,5.5,1531,"['Comedy', 'Romance']","Four couples, all friends, descend on a tropical island resort. Though one husband and wife are there to work on their marriage, the others just want to enjoy some fun in the sun. They soon find, however, that paradise comes at a price: Participation in couples therapy sessions is mandatory. What started out as a cut-rate vacation turns into an examination of the common problems many face.",171844840,113,It may be paradise... but it's no vacation.
8275,en,American Pie Presents: The Naked Mile,51.553,7/12/2006,5.5,1594,['Comedy'],"When Erik Stifler realizes that he's the only Stifler family member who might graduate high school a virgin, he decides to live up to his legacy. After some well-meaning advice from Jim's dad, Erik's ready to take his chances at the annual and infamous Naked Mile race, where his devoted friends and some uninhibited sorority girls will create the most outrageous weekend ever.",27500000,97,The most outrageous slice of pie!
23023,en,Tooth Fairy,59.992,14/01/2010,5.5,1596,"['Comedy', 'Family', 'Fantasy']","When minor-league hockey player Derek Thompson -- who has a penchant for knocking out his opponents' teeth every time he plays -- disillusions a fan, he is sentenced to a stint for one week as a bona fide, tutu-clad, real-life tooth fairy. Soon, Derek is inspired to rekindle his youthful dreams.",112462508,101,You can't handle the tooth.
9513,en,Garfield: A Tail of Two Kitties,28.599,15/06/2006,5.5,1647,"['Comedy', 'Family', 'Adventure', 'Animation']","Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.",141702264,82,The Ego has landed.
8274,en,American Pie Presents: Band Camp,47.32,30/10/2005,5.5,1664,['Comedy'],"Everyone has 'moved on', except for Sherman and Jim Levenstein's still understanding father. Little Matt Stiffler wants to join his older brother Steve's business and, after everything Matt has heard from Jim's band-geek wife, he plans to go back to band camp and make a video of his own.",0,94,This One Time at Band Camp...
80035,en,The Watch,61.206,26/07/2012,5.5,1851,"['Comedy', 'Action', 'Science Fiction']","Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood - and the world - from total extermination.",68267862,102,Got protection?
210860,en,Mortdecai,31.181,21/01/2015,5.5,2243,"['Comedy', 'Adventure']","An art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",30418560,106,Sophistication Has a Name.
